6.640000000000000000e+02,6.560000000000000000e+02,6.500000000000000000e+02,6.320000000000000000e+02,6.100000000000000000e+02,6.560000000000000000e+02,5.860000000000000000e+02,6.060000000000000000e+02,6.940000000000000000e+02,5.700000000000000000e+02,6.060000000000000000e+02,7.580000000000000000e+02,7.280000000000000000e+02,6.060000000000000000e+02,6.160000000000000000e+02,6.180000000000000000e+02,7.160000000000000000e+02,5.880000000000000000e+02,6.960000000000000000e+02,6.600000000000000000e+02,7.020000000000000000e+02,6.840000000000000000e+02,5.780000000000000000e+02,6.360000000000000000e+02,6.600000000000000000e+02,5.880000000000000000e+02,6.060000000000000000e+02,6.040000000000000000e+02,6.720000000000000000e+02,6.520000000000000000e+02,6.820000000000000000e+02,7.160000000000000000e+02,6.820000000000000000e+02,6.660000000000000000e+02,7.160000000000000000e+02,6.620000000000000000e+02,6.620000000000000000e+02,6.260000000000000000e+02,7.100000000000000000e+02,7.020000000000000000e+02,6.160000000000000000e+02,6.320000000000000000e+02,6.520000000000000000e+02,6.720000000000000000e+02,6.600000000000000000e+02,6.600000000000000000e+02,6.980000000000000000e+02,5.900000000000000000e+02,6.920000000000000000e+02,6.880000000000000000e+02
7.020000000000000000e+02,6.680000000000000000e+02,7.320000000000000000e+02,6.240000000000000000e+02,6.580000000000000000e+02,6.500000000000000000e+02,6.160000000000000000e+02,7.380000000000000000e+02,6.040000000000000000e+02,6.220000000000000000e+02,6.780000000000000000e+02,6.960000000000000000e+02,6.880000000000000000e+02,5.720000000000000000e+02,6.080000000000000000e+02,7.060000000000000000e+02,6.560000000000000000e+02,6.020000000000000000e+02,6.000000000000000000e+02,6.820000000000000000e+02,5.880000000000000000e+02,7.460000000000000000e+02,6.480000000000000000e+02,7.140000000000000000e+02,6.240000000000000000e+02,6.600000000000000000e+02,5.800000000000000000e+02,6.860000000000000000e+02,6.460000000000000000e+02,6.740000000000000000e+02,6.800000000000000000e+02,7.240000000000000000e+02,6.860000000000000000e+02,6.840000000000000000e+02,6.640000000000000000e+02,6.740000000000000000e+02,5.820000000000000000e+02,6.960000000000000000e+02,5.900000000000000000e+02,6.740000000000000000e+02,6.540000000000000000e+02,6.840000000000000000e+02,7.580000000000000000e+02,6.920000000000000000e+02,6.560000000000000000e+02,6.800000000000000000e+02,6.740000000000000000e+02,6.920000000000000000e+02,6.120000000000000000e+02,6.920000000000000000e+02
6.700000000000000000e+02,5.860000000000000000e+02,6.700000000000000000e+02,7.200000000000000000e+02,6.660000000000000000e+02,7.060000000000000000e+02,6.000000000000000000e+02,7.220000000000000000e+02,6.020000000000000000e+02,6.680000000000000000e+02,6.880000000000000000e+02,6.500000000000000000e+02,5.920000000000000000e+02,6.880000000000000000e+02,5.820000000000000000e+02,6.480000000000000000e+02,6.600000000000000000e+02,6.760000000000000000e+02,6.060000000000000000e+02,6.680000000000000000e+02,6.480000000000000000e+02,6.900000000000000000e+02,6.180000000000000000e+02,5.800000000000000000e+02,6.340000000000000000e+02,6.620000000000000000e+02,6.600000000000000000e+02,6.780000000000000000e+02,6.200000000000000000e+02,6.020000000000000000e+02,6.520000000000000000e+02,6.920000000000000000e+02,7.420000000000000000e+02,6.900000000000000000e+02,7.020000000000000000e+02,6.500000000000000000e+02,6.640000000000000000e+02,6.660000000000000000e+02,6.320000000000000000e+02,6.780000000000000000e+02,5.780000000000000000e+02,6.100000000000000000e+02,6.320000000000000000e+02,6.500000000000000000e+02,6.860000000000000000e+02,6.100000000000000000e+02,6.260000000000000000e+02,6.540000000000000000e+02,6.580000000000000000e+02,5.680000000000000000e+02
6.720000000000000000e+02,5.940000000000000000e+02,6.920000000000000000e+02,6.640000000000000000e+02,6.860000000000000000e+02,6.980000000000000000e+02,6.260000000000000000e+02,6.680000000000000000e+02,7.360000000000000000e+02,6.340000000000000000e+02,6.880000000000000000e+02,6.840000000000000000e+02,6.800000000000000000e+02,6.740000000000000000e+02,6.580000000000000000e+02,6.440000000000000000e+02,7.140000000000000000e+02,7.240000000000000000e+02,7.020000000000000000e+02,6.740000000000000000e+02,6.960000000000000000e+02,5.900000000000000000e+02,6.820000000000000000e+02,5.780000000000000000e+02,6.620000000000000000e+02,6.800000000000000000e+02,7.500000000000000000e+02,6.160000000000000000e+02,6.540000000000000000e+02,6.420000000000000000e+02,5.920000000000000000e+02,6.500000000000000000e+02,7.060000000000000000e+02,6.540000000000000000e+02,7.240000000000000000e+02,6.000000000000000000e+02,6.680000000000000000e+02,7.120000000000000000e+02,6.740000000000000000e+02,6.700000000000000000e+02,6.740000000000000000e+02,6.800000000000000000e+02,6.280000000000000000e+02,7.260000000000000000e+02,7.040000000000000000e+02,6.920000000000000000e+02,6.400000000000000000e+02,6.500000000000000000e+02,6.780000000000000000e+02,6.760000000000000000e+02
6.740000000000000000e+02,6.360000000000000000e+02,6.000000000000000000e+02,6.480000000000000000e+02,6.020000000000000000e+02,6.480000000000000000e+02,6.100000000000000000e+02,5.880000000000000000e+02,6.740000000000000000e+02,6.800000000000000000e+02,6.600000000000000000e+02,5.740000000000000000e+02,7.040000000000000000e+02,6.240000000000000000e+02,7.080000000000000000e+02,6.680000000000000000e+02,6.740000000000000000e+02,7.240000000000000000e+02,7.880000000000000000e+02,6.860000000000000000e+02,6.980000000000000000e+02,7.120000000000000000e+02,7.040000000000000000e+02,5.680000000000000000e+02,6.520000000000000000e+02,6.160000000000000000e+02,7.080000000000000000e+02,6.600000000000000000e+02,6.520000000000000000e+02,6.820000000000000000e+02,6.380000000000000000e+02,6.180000000000000000e+02,6.560000000000000000e+02,6.880000000000000000e+02,6.600000000000000000e+02,7.260000000000000000e+02,6.700000000000000000e+02,6.100000000000000000e+02,6.440000000000000000e+02,6.180000000000000000e+02,7.180000000000000000e+02,6.900000000000000000e+02,6.740000000000000000e+02,6.420000000000000000e+02,6.060000000000000000e+02,6.660000000000000000e+02,6.540000000000000000e+02,7.000000000000000000e+02,7.100000000000000000e+02,6.720000000000000000e+02
7.380000000000000000e+02,6.500000000000000000e+02,5.960000000000000000e+02,6.100000000000000000e+02,7.060000000000000000e+02,5.820000000000000000e+02,6.540000000000000000e+02,6.720000000000000000e+02,6.620000000000000000e+02,5.960000000000000000e+02,6.960000000000000000e+02,6.900000000000000000e+02,6.540000000000000000e+02,5.680000000000000000e+02,7.040000000000000000e+02,6.620000000000000000e+02,6.840000000000000000e+02,5.900000000000000000e+02,6.840000000000000000e+02,6.200000000000000000e+02,6.500000000000000000e+02,6.360000000000000000e+02,5.920000000000000000e+02,7.060000000000000000e+02,7.060000000000000000e+02,5.780000000000000000e+02,7.140000000000000000e+02,7.080000000000000000e+02,7.140000000000000000e+02,6.940000000000000000e+02,6.560000000000000000e+02,5.880000000000000000e+02,7.580000000000000000e+02,8.460000000000000000e+02,6.560000000000000000e+02,6.980000000000000000e+02,6.940000000000000000e+02,5.600000000000000000e+02,6.460000000000000000e+02,7.180000000000000000e+02,6.140000000000000000e+02,6.840000000000000000e+02,7.060000000000000000e+02,5.860000000000000000e+02,6.140000000000000000e+02,6.740000000000000000e+02,6.960000000000000000e+02,6.320000000000000000e+02,6.400000000000000000e+02,6.760000000000000000e+02
7.020000000000000000e+02,6.900000000000000000e+02,5.940000000000000000e+02,6.980000000000000000e+02,6.440000000000000000e+02,6.480000000000000000e+02,6.820000000000000000e+02,6.820000000000000000e+02,6.480000000000000000e+02,5.940000000000000000e+02,5.940000000000000000e+02,5.740000000000000000e+02,6.900000000000000000e+02,5.960000000000000000e+02,6.400000000000000000e+02,7.020000000000000000e+02,6.820000000000000000e+02,6.320000000000000000e+02,7.000000000000000000e+02,6.620000000000000000e+02,6.880000000000000000e+02,6.840000000000000000e+02,7.060000000000000000e+02,6.180000000000000000e+02,6.640000000000000000e+02,6.480000000000000000e+02,6.760000000000000000e+02,6.980000000000000000e+02,8.640000000000000000e+02,6.980000000000000000e+02,6.100000000000000000e+02,5.860000000000000000e+02,6.700000000000000000e+02,5.760000000000000000e+02,6.580000000000000000e+02,7.060000000000000000e+02,8.380000000000000000e+02,6.880000000000000000e+02,7.040000000000000000e+02,7.100000000000000000e+02,6.420000000000000000e+02,6.360000000000000000e+02,7.080000000000000000e+02,6.560000000000000000e+02,6.840000000000000000e+02,6.160000000000000000e+02,6.040000000000000000e+02,7.320000000000000000e+02,6.460000000000000000e+02,6.780000000000000000e+02
6.500000000000000000e+02,6.900000000000000000e+02,6.580000000000000000e+02,6.680000000000000000e+02,7.300000000000000000e+02,6.780000000000000000e+02,8.680000000000000000e+02,6.980000000000000000e+02,6.120000000000000000e+02,7.180000000000000000e+02,7.080000000000000000e+02,6.320000000000000000e+02,6.440000000000000000e+02,6.880000000000000000e+02,7.520000000000000000e+02,6.840000000000000000e+02,5.920000000000000000e+02,6.520000000000000000e+02,7.000000000000000000e+02,6.540000000000000000e+02,6.660000000000000000e+02,6.540000000000000000e+02,7.780000000000000000e+02,7.380000000000000000e+02,6.020000000000000000e+02,5.960000000000000000e+02,6.560000000000000000e+02,1.206000000000000000e+03,7.020000000000000000e+02,6.800000000000000000e+02,1.148000000000000000e+03,6.900000000000000000e+02,6.860000000000000000e+02,6.740000000000000000e+02,6.260000000000000000e+02,6.240000000000000000e+02,6.680000000000000000e+02,6.540000000000000000e+02,6.280000000000000000e+02,6.520000000000000000e+02,6.600000000000000000e+02,7.140000000000000000e+02,6.900000000000000000e+02,6.460000000000000000e+02,6.680000000000000000e+02,6.960000000000000000e+02,7.180000000000000000e+02,6.940000000000000000e+02,6.680000000000000000e+02,6.640000000000000000e+02
6.000000000000000000e+02,1.046000000000000000e+03,1.298000000000000000e+03,6.900000000000000000e+02,6.120000000000000000e+02,6.600000000000000000e+02,5.900000000000000000e+02,7.140000000000000000e+02,6.860000000000000000e+02,7.020000000000000000e+02,6.740000000000000000e+02,6.380000000000000000e+02,8.480000000000000000e+02,5.820000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+02,7.060000000000000000e+02,6.580000000000000000e+02,1.226000000000000000e+03,6.900000000000000000e+02,6.980000000000000000e+02,6.120000000000000000e+02,6.080000000000000000e+02,7.240000000000000000e+02,7.000000000000000000e+02,6.440000000000000000e+02,7.340000000000000000e+02,6.960000000000000000e+02,6.960000000000000000e+02,5.700000000000000000e+02,6.280000000000000000e+02,7.980000000000000000e+02,6.460000000000000000e+02,6.260000000000000000e+02,5.900000000000000000e+02,6.880000000000000000e+02,7.040000000000000000e+02,7.720000000000000000e+02,6.960000000000000000e+02,6.700000000000000000e+02,7.060000000000000000e+02,6.000000000000000000e+02,8.940000000000000000e+02,6.940000000000000000e+02,6.600000000000000000e+02,5.980000000000000000e+02,6.060000000000000000e+02,7.180000000000000000e+02,6.840000000000000000e+02,7.420000000000000000e+02
7.080000000000000000e+02,6.360000000000000000e+02,6.360000000000000000e+02,1.380000000000000000e+03,7.180000000000000000e+02,7.040000000000000000e+02,1.052000000000000000e+03,1.304000000000000000e+03,1.278000000000000000e+03,1.250000000000000000e+03,1.006000000000000000e+03,1.168000000000000000e+03,6.120000000000000000e+02,6.120000000000000000e+02,1.344000000000000000e+03,7.200000000000000000e+02,1.292000000000000000e+03,1.362000000000000000e+03,6.640000000000000000e+02,1.046000000000000000e+03,7.400000000000000000e+02,7.560000000000000000e+02,6.680000000000000000e+02,6.800000000000000000e+02,1.326000000000000000e+03,1.270000000000000000e+03,1.368000000000000000e+03,1.322000000000000000e+03,6.640000000000000000e+02,1.350000000000000000e+03,7.020000000000000000e+02,7.420000000000000000e+02,1.324000000000000000e+03,7.460000000000000000e+02,5.960000000000000000e+02,1.404000000000000000e+03,7.360000000000000000e+02,1.238000000000000000e+03,1.320000000000000000e+03,1.234000000000000000e+03,5.980000000000000000e+02,6.140000000000000000e+02,1.314000000000000000e+03,1.326000000000000000e+03,7.200000000000000000e+02,6.820000000000000000e+02,6.500000000000000000e+02,1.354000000000000000e+03,1.362000000000000000e+03,7.260000000000000000e+02
